A,R,S,τ
5000.0,2600.0,299.03042735241877,78.83682695602158
5000.0,2650.0,310.71974563886744,78.77589240730607
5000.0,2700.0,322.63168210187945,78.72191402371377
5000.0,2750.0,334.7662358442818,78.66692770746297
5000.0,2800.0,347.12340570157323,78.62119652009949
5000.0,2850.0,359.703191127663,78.5751509182248
5000.0,2900.0,372.5055905399773,78.53273358781931
5000.0,2950.0,385.53060288282563,78.50214503513376
5000.0,3000.0,398.7782270048127,78.46262344350222
5000.0,3050.0,412.2484615687114,78.43535172196643
5000.0,3100.0,425.9413052669312,78.4100110384452
5000.0,3150.0,439.85675676688567,78.38424772371597
5000.0,3200.0,453.9948146202967,78.36162672419779
5000.0,3250.0,468.35547748530627,78.33953569515613
5000.0,3300.0,482.93874349998663,78.32503009108737
5000.0,3350.0,497.744611583386,78.30906338097174
5000.0,3400.0,512.7730799193971,78.29662788108178
5000.0,3450.0,528.0241472219807,78.2855044035897
5000.0,3500.0,543.497810992634,78.27772560877939
5000.0,3550.0,559.1940704093274,78.26790912327034
5000.0,3600.0,575.1129232832292,78.26339615328797
5000.0,3650.0,591.2543683648056,78.26078281039173
5000.0,3700.0,607.6184033819719,78.25387084337633
5000.0,3750.0,624.2050266861523,78.25664950281788
5000.0,3800.0,641.0142364229205,78.25285747557864
5000.0,3850.0,658.0460308174362,78.25542858844376
5000.0,3900.0,675.3004076453262,78.25660540840744
5000.0,3950.0,692.7773652389291,78.25826171227895
5000.0,4000.0,710.4769016518209,78.26490942444005
5000.0,4050.0,728.3990147738259,78.269939219842
5000.0,4100.0,746.5437024547357,78.27562617487212
5000.0,4150.0,764.9109630506865,78.28518982450284
5000.0,4200.0,783.5007940955949,78.28865548502
5000.0,4250.0,802.313193871308,78.30005961053877
5000.0,4300.0,821.3481593776195,78.30847992705134
5000.0,4350.0,840.6056893059482,78.32163163201942
5000.0,4400.0,860.0857811890809,78.32870332446196
5000.0,4450.0,879.7884327853611,78.34480276817091
5000.0,4500.0,899.7136418536014,78.35051723532742
5000.0,4550.0,919.8614060410767,78.36870761215239
5000.0,4600.0,940.2317232601749,78.38160634451177
5000.0,4650.0,960.8245910717122,78.39232681371371
5000.0,4700.0,981.6400067935301,78.40967105863416
5000.0,4750.0,1002.6779684803143,78.41991053705982
5000.0,4800.0,1023.9384735597056,78.43898294688744
5000.0,4850.0,1045.4215195275356,78.45251043709692
5000.0,4900.0,1067.1271040548222,78.47139720407324
5000.0,4950.0,1089.055224599608,78.49008109994949
5000.0,5000.0,1111.2058785699423,78.5043492488383
5000.0,5050.0,1133.5790635360381,78.52065031884436
5000.0,5100.0,1156.174776824109,78.53977541978817
5000.0,5150.0,1178.9930159684789,78.55852386296374
5000.0,5200.0,1202.0337783833434,78.57938344460656
5000.0,5250.0,1225.2970609064307,78.59568468397751
5000.0,5300.0,1248.7828614212096,78.61149784024734
5000.0,5350.0,1272.4911771233974,78.63461140459256
5000.0,5400.0,1296.422005179613,78.65296115067638
5000.0,5450.0,1320.575343333724,78.67210432805767
5000.0,5500.0,1344.9511876825316,78.69299079848513
5000.0,5550.0,1369.5495364446067,78.71269152243204
5000.0,5600.0,1394.370386452629,78.73142611856746
5000.0,5650.0,1419.4137348029806,78.75588082388893
5000.0,5700.0,1444.679578803733,78.77616984705256
5000.0,5750.0,1470.1679154226285,78.79607700155242
5000.0,5800.0,1495.8787417255112,78.82031567424478
5000.0,5850.0,1521.8120547742906,78.83768827959453
5000.0,5900.0,1547.9678517345476,78.85816646246535
5000.0,5950.0,1574.346129195183,78.88391831181737
5000.0,6000.0,1600.946884533823,78.90148663621466
5050.0,1000.0,42.53757261112356,90.39430486531585
5050.0,1050.0,47.107327348127065,89.13994538415301
5050.0,1100.0,51.89956016007109,88.05201238306749
5050.0,1150.0,56.91432829566577,87.09770145073514
5050.0,1200.0,62.15167642490677,86.25822619694762
5050.0,1250.0,67.61163971092898,85.50590659304818
5050.0,1300.0,73.29424613202912,84.83901903366659
5050.0,1350.0,79.1995181559093,84.25043733179234
5050.0,1400.0,85.32747393178369,83.71624925333947
5050.0,1450.0,91.67812823926381,83.23530424388976
5050.0,1500.0,98.2514931769793,82.80153613366886
5050.0,1550.0,105.04757868011428,82.40798309115529
5050.0,1600.0,112.06639295349554,82.04843666754486
5050.0,1650.0,119.30794276711539,81.72655668397286
5050.0,1700.0,126.77223371668124,81.43271088455867
5050.0,1750.0,134.45927045038533,81.15714305638633
5050.0,1800.0,142.3690567802152,80.91199310274091
5050.0,1850.0,150.50159585575125,80.67982260245023
5050.0,1900.0,158.8568902529294,80.47853515240911
5050.0,1950.0,167.4349421131456,80.28116495370075
5050.0,2000.0,176.23575293171567,80.10686048760097
5050.0,2050.0,185.2593241763232,79.942778937125
5050.0,2100.0,194.5056567988166,79.79454573958161
5050.0,2150.0,203.9747515242033,79.65563709931331
5050.0,2200.0,213.6666088125946,79.52952733620171
5050.0,2250.0,223.5812290024487,79.41143519085239
5050.0,2300.0,233.7186121385696,79.30470488615975
5050.0,2350.0,244.07875817272435,79.20340886592342
5050.0,2400.0,254.66166689197294,79.10928239182363
5050.0,2450.0,265.4673379600939,79.02248380856314
5050.0,2500.0,276.49577087672145,78.94991749548508
5050.0,2550.0,287.7469651115281,78.87663429750904
5050.0,2600.0,299.22091999051986,78.80931087057576
5050.0,2650.0,310.9176347508407,78.74891169090746
5050.0,2700.0,322.8371086306102,78.68964240214507
5050.0,2750.0,334.97934048801716,78.63668860497641
5050.0,2800.0,347.34432956170974,78.59164686103523
5050.0,2850.0,359.9320747304962,78.5463291559092
5050.0,2900.0,372.74257488034027,78.50452298287703
5050.0,2950.0,385.775828833117,78.46691044082935
5050.0,3000.0,399.0318353649718,78.43547133250884
5050.0,3050.0,412.5105932245464,78.40779963458846
5050.0,3100.0,426.21210107503146,78.38045872494054
5050.0,3150.0,440.1363575283807,78.35713304563315
5050.0,3200.0,454.2833611818123,78.33556097259806
5050.0,3250.0,468.65311056972104,78.3142717309252
5050.0,3300.0,483.24560431318855,78.29813484896086
5050.0,3350.0,498.0608405316772,78.28369386895723
5050.0,3400.0,513.0988179532103,78.27022750178732
5050.0,3450.0,528.3595350050828,78.25705667313703
5050.0,3500.0,543.8429898076841,78.24781421551644
5050.0,3550.0,559.549180821774,78.24039349127736
5050.0,3600.0,575.4781062658527,78.23686261468264
5050.0,3650.0,591.6297644523103,78.23235327606707
5050.0,3700.0,608.0041534896728,78.22524536323164
5050.0,3750.0,624.6012715144196,78.22599868466361
5050.0,3800.0,641.421117065479,78.22704878224427
5050.0,3850.0,658.4636877867005,78.22705848107512
5050.0,3900.0,675.7289819654756,78.23037917988782
5050.0,3950.0,693.2169976989084,78.23210423318342
5050.0,4000.0,710.9277329428195,78.23760366781163
5050.0,4050.0,728.8611857083033,78.24103938747842
5050.0,4100.0,747.0173541055615,78.24908624826786
5050.0,4150.0,765.3962356985556,78.25656934217322
5050.0,4200.0,783.9978287645201,78.26578175669263
5050.0,4250.0,802.8221311024002,78.26770605379272
5050.0,4300.0,821.8691404657646,78.28101312058608
5050.0,4350.0,841.1388547631636,78.29061624260973
5050.0,4400.0,860.631271797771,78.30150566296078
5050.0,4450.0,880.3463893191773,78.31071793957018
5050.0,4500.0,900.284205066794,78.3269195075253
5050.0,4550.0,920.4447166808294,78.34009988006459
5050.0,4600.0,940.8279221462776,78.35174076858418
5050.0,4650.0,961.4338188099738,78.36621686056645
5050.0,4700.0,982.2624044326103,78.38014525573251
5050.0,4750.0,1003.3136766486688,78.39724841797627
5050.0,4800.0,1024.5876329869516,78.40752447224574
5050.0,4850.0,1046.0842709560923,78.42878719946987
5050.0,4900.0,1067.8035882222455,78.44090285842182
5050.0,4950.0,1089.7455822134662,78.45789947528658
5050.0,5000.0,1111.9102504143707,78.47742060636504
5050.0,5050.0,1134.297590314286,78.49267108327703
5050.0,5100.0,1156.9075993177255,78.5077599592401
5050.0,5150.0,1179.7402748130073,78.53008056902827
5050.0,5200.0,1202.795614090679,78.54670317164863
5050.0,5250.0,1226.073614785205,78.56715352664044
5050.0,5300.0,1249.5742739570528,78.58416432254486
5050.0,5350.0,1273.2975889553625,78.60697091577403
5050.0,5400.0,1297.2435570746243,78.62364563492498
5050.0,5450.0,1321.4121753254287,78.6431469939862
5050.0,5500.0,1345.8034416811095,78.66346325828057
5050.0,5550.0,1370.4173525561143,78.68344514797317
5050.0,5600.0,1395.2539054045194,78.70249919778712
5050.0,5650.0,1420.3130973538339,78.72312256266507
5050.0,5700.0,1445.5949254753311,78.74873412213452
5050.0,5750.0,1471.0993870196169,78.76822137998488
5050.0,5800.0,1496.826478888348,78.78658890283793
5050.0,5850.0,1522.7761981796002,78.81000827022145
5050.0,5900.0,1548.9485424161342,78.83215395591611
5050.0,5950.0,1575.343507154661,78.85680759240716
5050.0,6000.0,1601.961090792853,78.87551409356134
5100.0,1000.0,42.565241916909805,90.35873668269807
5100.0,1050.0,47.13782963276914,89.10525087965776
5100.0,1100.0,51.933033851177996,88.01762679006274
5100.0,1150.0,56.95091188482385,87.06148410965226
5100.0,1200.0,62.1915083080764,86.21615740627213
5100.0,1250.0,67.65485827969385,85.47448958303998
5100.0,1300.0,73.34098975997587,84.80930049796807
5100.0,1350.0,79.24992516606258,84.2174017365927
5100.0,1400.0,85.38168266988619,83.68739365020939
5100.0,1450.0,91.73627701135636,83.20808810460855
5100.0,1500.0,98.31372031769611,82.76734752866543
5100.0,1550.0,105.11402248092126,82.37779775039024
5100.0,1600.0,112.1371917034323,82.01808592597168
5100.0,1650.0,119.38323468287727,81.69520111015477
5100.0,1700.0,126.8521572235345,81.40155799965927
5100.0,1750.0,134.54396374370253,81.13002721058803
5100.0,1800.0,142.45865814155042,80.88208420967652
5100.0,1850.0,150.59624338953935,80.65063579325228
5100.0,1900.0,158.95672257210177,80.44616722738519
5100.0,1950.0,167.54009722729396,80.25186453627767
5100.0,2000.0,176.3463692430155,80.07603609773889
5100.0,2050.0,185.37553984737806,79.91881445361594
5100.0,2100.0,194.62761012391334,79.76664976646175
5100.0,2150.0,204.10258072747862,79.6302026365146
5100.0,2200.0,213.80045217122262,79.49996625657816
5100.0,2250.0,223.721224729357,79.3872861575529
5100.0,2300.0,233.86489849197267,79.27307076182204
5100.0,2350.0,244.23147338417164,79.17174694520608
5100.0,2400.0,254.82094922324004,79.08239531729282
5100.0,2450.0,265.6333256035011,79.00178195888951
5100.0,2500.0,276.668602109521,78.91572913460504
5100.0,2550.0,287.92677814260634,78.845510087052
5100.0,2600.0,299.4078530734186,78.7795952135869
5100.0,2650.0,311.1118261125075,78.71778524240337
5100.0,2700.0,323.0386964786699,78.6602683692461
5100.0,2750.0,335.18846303708824,78.6107433907334
5100.0,2800.0,347.5611250542088,78.56586315882774
5100.0,2850.0,360.15668138002394,78.52038290440433
5100.0,2900.0,372.97513094833994,78.47768381229032
5100.0,2950.0,386.0164724665757,78.44048591456658
5100.0,3000.0,399.28070481379063,78.4111894856374
5100.0,3050.0,412.7678266627278,78.37907226822169
5100.0,3100.0,426.4778364875019,78.35405327878092
5100.0,3150.0,440.41073364540716,78.32635847203358
5100.0,3200.0,454.56651588377633,78.3064298794252
5100.0,3250.0,468.945182175723,78.2868341548356
5100.0,3300.0,483.5467308641649,78.27147882692555
5100.0,3350.0,498.3711604340486,78.25630124864341
5100.0,3400.0,513.4184693328027,78.2396175854668
5100.0,3450.0,528.688655934772,78.22978455240651
5100.0,3500.0,544.1817185719573,78.2243109921261
5100.0,3550.0,559.8976555980728,78.21544035704896
5100.0,3600.0,575.8364652519529,78.20795183798363
5100.0,3650.0,591.9981457872761,78.20268051113861
5100.0,3700.0,608.3826954017795,78.20144026343176
5100.0,3750.0,624.9901121575841,78.19787015101659
5100.0,3800.0,641.8203946290771,78.19569637125124
5100.0,3850.0,658.8735404838066,78.19931003339416
5100.0,3900.0,676.1495479383962,78.20247510691237
5100.0,3950.0,693.648415108951,78.20333836374061
5100.0,4000.0,711.3701399533586,78.20980957441444
5100.0,4050.0,729.3147204883381,78.21208292750543
5100.0,4100.0,747.4821546873405,78.2201316184237
5100.0,4150.0,765.8724404907188,78.22541254468808
5100.0,4200.0,784.4855758087745,78.23424273536837
5100.0,4250.0,803.321558531046,78.24312000170906
5100.0,4300.0,822.3803862480476,78.25340373735224
5100.0,4350.0,841.6620574518338,78.26604521384132
5100.0,4400.0,861.1665693424806,78.2740436114254
5100.0,4450.0,880.8939198360227,78.2851983497529
5100.0,4500.0,900.8441068343626,78.29622473114442
5100.0,4550.0,921.0171277106012,78.30808394008085
5100.0,4600.0,941.4129803702715,78.32381126274332
5100.0,4650.0,962.0316626319101,78.33676704737746
5100.0,4700.0,982.8731717795099,78.35227412269235
5100.0,4750.0,1003.9375058500916,78.36810932758283
5100.0,4800.0,1025.2246620587216,78.38044358312067
5100.0,4850.0,1046.7346384494367,78.39639226647412
5100.0,4900.0,1068.4674315153798,78.41252345982811
5100.0,4950.0,1090.423039744377,78.42761023272564
5100.0,5000.0,1112.601460298367,78.44735045123956
5100.0,5050.0,1135.0026905104455,78.46453027522891
5100.0,5100.0,1157.6267282216193,78.48506586018756
5100.0,5150.0,1180.4735703924928,78.50013054223407
5100.0,5200.0,1203.5432141696488,78.51584194372049
5100.0,5250.0,1226.8356579402177,78.53640493017069
5100.0,5300.0,1250.350898052695,78.55727676616293
5100.0,5350.0,1274.0889320764816,78.57643996559081
5100.0,5400.0,1298.0497573125438,78.59344381411951
5100.0,5450.0,1322.2333710017597,78.61515458121252
5100.0,5500.0,1346.639770393043,78.63655998973059
5100.0,5550.0,1371.2689525781525,78.65256107769974
5100.0,5600.0,1396.1209147494467,78.6751276753848
5100.0,5650.0,1421.1956542367368,78.69822868767986
5100.0,5700.0,1446.4931679622396,78.71692805557282
5100.0,5750.0,1472.0134530080054,78.73699289406092
5100.0,5800.0,1497.756506583992,78.75798628309184
5100.0,5850.0,1523.7223255410445,78.77920917202793
5100.0,5900.0,1549.910906757345,78.80156870759093
5100.0,5950.0,1576.3222476987937,78.82303405538593
5100.0,6000.0,1602.9563454619274,78.84603567915428
5150.0,1000.0,42.592398946354514,90.32924502940502
5150.0,1050.0,47.16776717030431,89.07220539196844
5150.0,1100.0,51.96588783343181,87.98505852067196
5150.0,1150.0,56.98681821534261,87.0289585497959
5150.0,1200.0,62.23060276646312,86.18703898983097
5150.0,1250.0,67.69727671930804,85.44335817921795
5150.0,1300.0,73.38686798589092,84.77788707915687
5150.0,1350.0,79.29939898220901,84.19024391827884
5150.0,1400.0,85.43488781888,83.65460446068994
5150.0,1450.0,91.79334927682896,83.17541610072254
5150.0,1500.0,98.37479542894428,82.74354962836524
5150.0,1550.0,105.17923617973119,82.34827961829008
5150.0,1600.0,112.20667972173221,81.98726867433332
5150.0,1650.0,119.45713282121186,81.66946268301596
5150.0,1700.0,126.93060107110362,81.3740956310813
5150.0,1750.0,134.62708909602023,81.09899295549796
5150.0,1800.0,142.54660069122193,80.85314477799271
5150.0,1850.0,150.68913903835795,80.62666950152425
5150.0,1900.0,159.05470664286037,80.41984422487518
5150.0,1950.0,167.64330565751686,80.22811815511105
5150.0,2000.0,176.4549376622678,80.05070238286307
5150.0,2050.0,185.48960400457912,79.8873596491725
5150.0,2100.0,194.74730568248745,79.73925380355278
5150.0,2150.0,204.22804337250471,79.59940713017122
5150.0,2200.0,213.93181762858137,79.471278333488
5150.0,2250.0,223.85862866288056,79.356874934497
5150.0,2300.0,234.00847657105203,79.24546050148317
5150.0,2350.0,244.38136134888805,79.14610640120621
5150.0,2400.0,254.97728268217728,79.052935449123
5150.0,2450.0,265.79624027250964,78.97055845557556
5150.0,2500.0,276.838233651774,78.89214349198787
5150.0,2550.0,288.1032622557223,78.81574889602061
5150.0,2600.0,299.5913253971303,78.74942513651838
5150.0,2650.0,311.30242233864226,78.69136046058793
5150.0,2700.0,323.23655217092806,78.63389674270546
5150.0,2750.0,335.3937140442136,78.58008277632179
5150.0,2800.0,347.7739069481376,78.5314162455388
5150.0,2850.0,360.3771298265843,78.49072805317714
5150.0,2900.0,373.2033815555481,78.4539854713512
5150.0,2950.0,386.2526609735975,78.41397516100186
5150.0,3000.0,399.52496683825495,78.3796424024984
5150.0,3050.0,413.0202978872261,78.35064542954922
5150.0,3100.0,426.7386527872131,78.32171934042499
5150.0,3150.0,440.6800301375427,78.2994063698145
5150.0,3200.0,454.84442854985605,78.28015257632671
5150.0,3250.0,469.231846549796,78.25994639623563
5150.0,3300.0,483.8422826321278,78.24411764853608
5150.0,3350.0,498.67573524612595,78.22877217161208
5150.0,3400.0,513.7322028290721,78.2106222908968
5150.0,3450.0,529.0116837462917,78.20136688869701
5150.0,3500.0,544.5141762806195,78.191847561387
5150.0,3550.0,560.2396789454613,78.18452018759774
5150.0,3600.0,576.1881898057705,78.18033557234554
5150.0,3650.0,592.3597071692448,78.17371527213187
5150.0,3700.0,608.7542292389783,78.17222651874201
5150.0,3750.0,625.371754229076,78.17191753141374
5150.0,3800.0,642.2122802573136,78.1701244884617
5150.0,3850.0,659.2758054013101,78.16925113821169
5150.0,3900.0,676.5623278253983,78.17445379003395
5150.0,3950.0,694.0718455150642,78.17645614251772
5150.0,4000.0,711.8043564923668,78.18149146299164
5150.0,4050.0,729.7598588149425,78.1880603946336
5150.0,4100.0,747.938350381305,78.19005249235268
5150.0,4150.0,766.3398291240292,78.19554118300758
5150.0,4200.0,784.9642929898993,78.20727589037297
5150.0,4250.0,803.8117397251903,78.21561583260595
5150.0,4300.0,822.8821675194836,78.22619066557773
5150.0,4350.0,842.1755738717947,78.23721552802873
5150.0,4400.0,861.6919566680964,78.24603449887265
5150.0,4450.0,881.4313136070089,78.25653819332898
5150.0,4500.0,901.393642654964,78.26941209473104
5150.0,4550.0,921.5789412834731,78.284110453501
5150.0,4600.0,941.9872072726833,78.29413290508833
5150.0,4650.0,962.618438305226,78.30927853360375
5150.0,4700.0,983.4726319609766,78.32356017253458
5150.0,4750.0,1004.5497858638972,78.3382110140892
5150.0,4800.0,1025.8498976086682,78.35460257454741
5150.0,4850.0,1047.3729646943739,78.37002912452922
5150.0,4900.0,1069.1189847563605,78.3871747192177
5150.0,4950.0,1091.0879552088602,78.40071529772119
5150.0,5000.0,1113.2798735089214,78.42201648976682
5150.0,5050.0,1135.6947371603692,78.43680123350315
5150.0,5100.0,1158.332543548871,78.4559649949111
5150.0,5150.0,1181.193290084154,78.47043972576994
5150.0,5200.0,1204.276974147958,78.49148485318327
5150.0,5250.0,1227.58359305618,78.50874863823648
5150.0,5300.0,1251.1131441419338,78.52904174731407
5150.0,5350.0,1274.8656246867756,78.54896365465103
5150.0,5400.0,1298.8410319828822,78.56578399721967
5150.0,5450.0,1323.0393633016245,78.59061499984733
5150.0,5500.0,1347.4606156719085,78.6040106970025
5150.0,5550.0,1372.104786519804,78.62773999004654
5150.0,5600.0,1396.971872847888,78.64801506125407
5150.0,5650.0,1422.0618719039282,78.6670543119589
5150.0,5700.0,1447.3747805989835,78.6866821141784
5150.0,5750.0,1472.9105964482765,78.71165353723988
5150.0,5800.0,1498.669316098871,78.72982622712459
5150.0,5850.0,1524.6509367297006,78.75273662361877
5150.0,5900.0,1550.8554554070172,78.77610118648956
5150.0,5950.0,1577.2828689318608,78.79661679849526
5150.0,6000.0,1603.933174414896,78.81940211142312
5200.0,1000.0,42.61905780143555,90.28957770064189
5200.0,1050.0,47.19715552938716,89.0386366941443
5200.0,1100.0,51.99813913354824,87.95017933934702
5200.0,1150.0,57.0220657868211,86.99579868537339
5200.0,1200.0,62.26898007178908,86.1528682416737
5200.0,1250.0,67.73891698756631,85.40764293655626
5200.0,1300.0,73.43190464278483,84.74877706269724
5200.0,1350.0,79.34796523961776,84.15859955822484
5200.0,1400.0,85.48711698653713,83.62738523890883
5200.0,1450.0,91.84937460938173,83.14486896483032
5200.0,1500.0,98.43475018202945,82.7138454502798
5200.0,1550.0,105.24325362396232,82.31806994106994
5200.0,1600.0,112.27489307374597,81.96154994473068
5200.0,1650.0,119.52967533250086,81.63847975017264
5200.0,1700.0,127.0076059728849,81.33804980307094
5200.0,1750.0,134.70868960419872,81.07440174654462
5200.0,1800.0,142.63293005255272,80.82281055109209
5200.0,1850.0,150.78033044654094,80.60018567312173
5200.0,1900.0,159.15089338525507,80.38956456690566
5200.0,1950.0,167.74462082786062,80.19878657510242
5200.0,2000.0,176.56151454961673,80.02288643589407
5200.0,2050.0,185.60157579420311,79.8584752071735
5200.0,2100.0,194.86480559199978,79.70678748157432
5200.0,2150.0,204.35120461269622,79.5702772582511
5200.0,2200.0,214.06077336048818,79.44681606057455
5200.0,2250.0,223.99351210691654,79.32439182597581
5200.0,2300.0,234.14942092795005,79.2172449971848
5200.0,2350.0,244.52849978026393,79.12356654520346
5200.0,2400.0,255.13074841597177,79.02395839528731
5200.0,2450.0,265.95616640617123,78.94165528649074
5200.0,2500.0,277.0047535335021,78.8613017271839
5200.0,2550.0,288.27650899608454,78.79239367970608
5200.0,2600.0,299.77143217059535,78.72385108246881
5200.0,2650.0,311.4895222908868,78.66467963310191
5200.0,2700.0,323.43077855435564,78.60396245964259
5200.0,2750.0,335.5952002659381,78.555208915792
5200.0,2800.0,347.9827855693202,78.50860943084487
5200.0,2850.0,360.5935344644709,78.46483088843023
5200.0,2900.0,373.42744521700706,78.42434691889771
5200.0,2950.0,386.4845169202931,78.38739753030563
5200.0,3000.0,399.76474821275264,78.35409600789994
5200.0,3050.0,413.2681377964926,78.32560220590327
5200.0,3100.0,426.9946844796726,78.29979046341657
5200.0,3150.0,440.94438675633853,78.27409706869088
5200.0,3200.0,455.1172432038326,78.25172920430177
5200.0,3250.0,469.51325244360254,78.23227440205967
5200.0,3300.0,484.1324129009982,78.21685606886376
5200.0,3350.0,498.9747230197721,78.20390361696128
5200.0,3400.0,514.0401813156979,78.186967001053
5200.0,3450.0,529.3287860206159,78.17624480533665
5200.0,3500.0,544.840535616349,78.16606052296326
5200.0,3550.0,560.5754283291654,78.15657481380259
5200.0,3600.0,576.5334624421693,78.15252045430843
5200.0,3650.0,592.7146362027925,78.14734924895133
5200.0,3700.0,609.1189477987832,78.14750231976284
5200.0,3750.0,625.7463954205134,78.14234189719409
5200.0,3800.0,642.5969772622107,78.14056729561368
5200.0,3850.0,659.6706912287002,78.14612116339745
5200.0,3900.0,676.9675357916262,78.14409600936672
5200.0,3950.0,694.4875086475307,78.1489763167373
5200.0,4000.0,712.2306079406277,78.15577098807057
5200.0,4050.0,730.1968316429442,78.15759229400814
5200.0,4100.0,748.3861777116031,78.16358008375825
5200.0,4150.0,766.7986441156585,78.17337234207382
5200.0,4200.0,785.4342287322578,78.17753317346022
5200.0,4250.0,804.2929294451985,78.18984630667015
5200.0,4300.0,823.374744097417,78.1985236625788
5200.0,4350.0,842.6796704792365,78.20625601470557
5200.0,4400.0,862.2077064355879,78.21865386963587
5200.0,4450.0,881.9588497447069,78.23167694132889
5200.0,4500.0,901.9330976949864,78.24197329593693
5200.0,4550.0,922.1304491545849,78.25712378711466
5200.0,4600.0,942.5509007038539,78.2655852380299
5200.0,4650.0,963.1944503315092,78.28206447872878
5200.0,4700.0,984.0610956723995,78.29412086773056
5200.0,4750.0,1005.1508343491413,78.31131031265994
5200.0,4800.0,1026.4636640085782,78.32559498122541
5200.0,4850.0,1047.999582015937,78.34038025021762
5200.0,4900.0,1069.758586104902,78.35811321648762
5200.0,4950.0,1091.7406736283524,78.3760682489081
5200.0,5000.0,1113.9458420583574,78.39226551718558
5200.0,5050.0,1136.374088948319,78.41081111796012
5200.0,5100.0,1159.0254116037395,78.42621255041568
5200.0,5150.0,1181.8998074568954,78.44790296131832
5200.0,5200.0,1204.9972739066534,78.46321828345593
5200.0,5250.0,1228.3178082441668,78.48214424788932
5200.0,5300.0,1251.8614077234945,78.50098568925576
5200.0,5350.0,1275.6280698283838,78.52233955047775
5200.0,5400.0,1299.617791698183,78.54222131298992
5200.0,5450.0,1323.8305705701143,78.56302532916686
5200.0,5500.0,1348.266403635746,78.58137753594772
5200.0,5550.0,1372.925288095889,78.60197559224943
5200.0,5600.0,1397.8072211508984,78.62101658701414
5200.0,5650.0,1422.9121998858293,78.64336619341334
5200.0,5700.0,1448.2402215283012,78.65978108657892
5200.0,5750.0,1473.7912828882584,78.68213650242515
5200.0,5800.0,1499.565381254623,78.70198857666769
5200.0,5850.0,1525.5625136767358,78.72806101114433
5200.0,5900.0,1551.782677056971,78.74526834900945
5200.0,5950.0,1578.2258684208234,78.76747977932627
5200.0,6000.0,1604.8920847188456,78.79227856371801
5250.0,1000.0,42.64523206069912,90.251167385373
5250.0,1050.0,47.226009690925764,89.0033167071584
5250.0,1100.0,52.029804185509846,87.91694846402055
5250.0,1150.0,57.05667271458946,86.96180004561177
5250.0,1200.0,62.30665979152885,86.12691409457103
5250.0,1250.0,67.77980046766477,85.37953134237793
5250.0,1300.0,73.47612264627843,84.71514958500227
5250.0,1350.0,79.3956487138805,84.12589754847481
5250.0,1400.0,85.53839677705488,83.59012370001666
5250.0,1450.0,91.90438156457692,83.11580309452846
5250.0,1500.0,98.49361512923544,82.68407512510787
5250.0,1550.0,105.30610739010282,82.28962754563888
5250.0,1600.0,112.3418665173834,81.92942483875818
5250.0,1650.0,119.60089923199138,81.60931566024848
5250.0,1700.0,127.08321115800301,81.31624837498093
5250.0,1750.0,134.78880687207166,81.04226587347178
5250.0,1800.0,142.7176901974407,80.79870564420835
5250.0,1850.0,150.8698642840588,80.56902613584793
5250.0,1900.0,159.2453316513925,80.358226979525
5250.0,1950.0,167.8440944044475,80.1718181920108
5250.0,2000.0,176.66615419222788,79.99155423655068
5250.0,2050.0,185.71151228473337,79.83249478589842
5250.0,2100.0,194.98016968849743,79.68499248037558
5250.0,2150.0,204.4721271271666,79.54278407832722
5250.0,2200.0,214.18738505945242,79.4142613546502
5250.0,2250.0,224.12594378408818,79.30116013395798
5250.0,2300.0,234.28780333919894,79.19367776510028
5250.0,2350.0,244.6729636964824,79.09275368173523
5250.0,2400.0,255.2814246068049,79.00291422283873
5250.0,2450.0,266.11318568593913,78.91894580967434
5250.0,2500.0,277.1682465945508,78.83701488429375
5250.0,2550.0,288.4466066221898,78.76727585893829
5250.0,2600.0,299.9482651339154,78.69642657665138
5250.0,2650.0,311.67322136317244,78.63892762835188
5250.0,2700.0,323.62147447398337,78.57825031112468
5250.0,2750.0,335.79302350359103,78.5302482892808
5250.0,2800.0,348.18786753377657,78.4798508077996
5250.0,2850.0,360.8060054429424,78.43894044933026
5250.0,2900.0,373.64743618115307,78.39465380481711
5250.0,2950.0,386.71215842619375,78.36104691621775
5250.0,3000.0,400.00017107096414,78.32556872980108
5250.0,3050.0,413.51147280653186,78.29922969988169
5250.0,3100.0,427.24606230862446,78.27400334847518
5250.0,3150.0,441.2039381714413,78.24806908231274
5250.0,3200.0,455.38509894952546,78.22342271019058
5250.0,3250.0,469.7895432233254,78.20446605124208
5250.0,3300.0,484.4172694693223,78.19096711167165
5250.0,3350.0,499.2682761461536,78.17097624547422
5250.0,3400.0,514.3425615212279,78.16150030851888
5250.0,3450.0,529.6401243765309,78.15063614643213
5250.0,3500.0,545.1609625571789,78.1423023769469
5250.0,3550.0,560.9050747768975,78.13487765014673
5250.0,3600.0,576.87245892453,78.1247568790442
5250.0,3650.0,593.063113668139,78.12367953308795
5250.0,3700.0,609.4770368515435,78.11858120348607
5250.0,3750.0,626.1142268004178,78.11574529683173
5250.0,3800.0,642.9746816026352,78.11365650245608
5250.0,3850.0,660.0583993998398,78.12000100580042
5250.0,3900.0,677.365378263228,78.11978170864437
5250.0,3950.0,694.8956162451432,78.12266808558537
5250.0,4000.0,712.6491112608511,78.1294303432451
5250.0,4050.0,730.6258615801902,78.13362633218584
5250.0,4100.0,748.8258648851006,78.1391814701375
