A,R,amplitude,period
5.05e6,3400.0,1493.182957053107,56.5
5.05e6,3450.0,1517.0621831800381,56.59999999999991
5.05e6,3500.0,1540.9293350895412,56.700000000000045
5.05e6,3550.0,1564.8147770519372,56.799999999999955
5.05e6,3600.0,1588.677146628691,56.90000000000009
5.05e6,3650.0,1612.5524049868004,57.0
5.05e6,3700.0,1636.4224948121755,57.09999999999991
5.05e6,3750.0,1660.2923284561523,57.200000000000045
5.05e6,3800.0,1684.149744684841,57.299999999999955
5.05e6,3850.0,1708.0191196778314,57.40000000000009
5.05e6,3900.0,1731.8726784142552,57.5
5.05e6,3950.0,1755.7370227022848,57.600000000000136
5.05e6,4000.0,1779.578482018492,57.700000000000045
5.05e6,4050.0,1803.4423250942532,57.700000000000045
5.05e6,4100.0,1827.3174147385155,57.899999999999864
5.05e6,4150.0,1851.1587638978922,58.0
5.05e6,4200.0,1875.0357965673213,58.09999999999991
5.05e6,4250.0,1898.8917291723499,58.09999999999991
5.05e6,4300.0,1922.7501765310478,58.200000000000045
5.05e6,4350.0,1946.6000975310633,58.40000000000009
5.05e6,4400.0,1970.4522548699442,58.40000000000009
5.05e6,4450.0,1994.3005472197224,58.5
5.05e6,4500.0,2018.174931308009,58.59999999999991
5.05e6,4550.0,2042.0300774425584,58.700000000000045
5.05e6,4600.0,2065.8590746134087,58.799999999999955
5.05e6,4650.0,2089.7568010957734,58.799999999999955
5.05e6,4700.0,2113.584556280689,59.0
5.05e6,4750.0,2137.4760573958647,59.0
5.05e6,4800.0,2161.341661805591,59.09999999999991
5.05e6,4850.0,2185.2005914530696,59.19999999999982
5.05e6,4900.0,2209.0353692989515,59.299999999999955
5.05e6,4950.0,2232.9296927992687,59.299999999999955
5.05e6,5000.0,2256.7693882688386,59.5
5.05e6,5050.0,2280.6648153372275,59.5
5.05e6,5100.0,2304.512361842165,59.5
5.05e6,5150.0,2328.360376681741,59.69999999999982
5.05e6,5200.0,2352.2391464771094,59.80000000000018
5.05e6,5250.0,2376.097103249146,59.799999999999955
5.05e6,5300.0,2400.0005877999624,59.80000000000018
5.05e6,5350.0,2423.8926354897203,60.0
5.05e6,5400.0,2447.722961066839,60.0
5.05e6,5450.0,2471.640640579742,60.100000000000136
5.05e6,5500.0,2495.5249026836555,60.200000000000045
5.05e6,5550.0,2519.3959382691164,60.19999999999982
5.05e6,5600.0,2543.27885321276,60.299999999999955
5.05e6,5650.0,2567.1677644972274,60.40000000000009
5.05e6,5700.0,2591.0474579221286,60.5
5.05e6,5750.0,2614.894685366948,60.5
5.05e6,5800.0,2638.829714964097,60.59999999999991
5.05e6,5850.0,2662.690687701975,60.59999999999991
5.05e6,5900.0,2686.5763972157833,60.799999999999955
5.05e6,5950.0,2710.4930760364114,60.80000000000018
5.05e6,6000.0,2734.3922845994853,60.90000000000009
5.1e6,1000.0,312.1942990844607,49.40000000000009
5.1e6,1050.0,340.28828881400204,49.59999999999991
5.1e6,1100.0,367.72946316976515,49.69999999999982
5.1e6,1150.0,394.6463131389078,49.899999999999864
5.1e6,1200.0,421.1405325811484,50.09999999999991
5.1e6,1250.0,447.3017042333654,50.30000000000018
5.1e6,1300.0,473.1727654631805,50.5
5.1e6,1350.0,498.80149465246416,50.799999999999955
5.1e6,1400.0,524.2342565895544,50.899999999999864
5.1e6,1450.0,549.4898707740156,51.100000000000136
5.1e6,1500.0,574.5975020485059,51.299999999999955
5.1e6,1550.0,599.5663288001535,51.5
5.1e6,1600.0,624.4326452722945,51.700000000000045
5.1e6,1650.0,649.199500359524,51.799999999999955
5.1e6,1700.0,673.8710164035406,52.0
5.1e6,1750.0,698.4679024083055,52.100000000000136
5.1e6,1800.0,722.9943560573067,52.299999999999955
5.1e6,1850.0,747.4624676375703,52.40000000000009
5.1e6,1900.0,771.8689744414972,52.59999999999991
5.1e6,1950.0,796.2177760116173,52.799999999999955
5.1e6,2000.0,820.526545188816,53.0
5.1e6,2050.0,844.8136213332903,53.0
5.1e6,2100.0,869.0391770482883,53.200000000000045
5.1e6,2150.0,893.2520386061248,53.399999999999864
5.1e6,2200.0,917.4192652818244,53.5
5.1e6,2250.0,941.5656295763033,53.700000000000045
5.1e6,2300.0,965.6853066607906,53.80000000000018
5.1e6,2350.0,989.7671670121182,54.0
5.1e6,2400.0,1013.8483026699928,54.100000000000136
5.1e6,2450.0,1037.8938698087686,54.200000000000045
5.1e6,2500.0,1061.9291984377026,54.399999999999864
5.1e6,2550.0,1085.9542567491492,54.40000000000009
5.1e6,2600.0,1109.954417546463,54.600000000000136
5.1e6,2650.0,1133.9406602914105,54.700000000000045
5.1e6,2700.0,1157.9382033060797,54.90000000000009
5.1e6,2750.0,1181.9041292277877,55.0
5.1e6,2800.0,1205.836343282597,55.0
5.1e6,2850.0,1229.7822535753596,55.200000000000045
5.1e6,2900.0,1253.7460571320858,55.299999999999955
5.1e6,2950.0,1277.662600647921,55.40000000000009
5.1e6,3000.0,1301.5903045758141,55.59999999999991
5.1e6,3050.0,1325.5063965290583,55.700000000000045
5.1e6,3100.0,1349.419507963579,55.80000000000018
5.1e6,3150.0,1373.318185874581,55.899999999999864
5.1e6,3200.0,1397.1983809450048,56.0
5.1e6,3250.0,1421.0886459322628,56.200000000000045
5.1e6,3300.0,1444.9657497949543,56.299999999999955
5.1e6,3350.0,1468.8747892897397,56.40000000000009
5.1e6,3400.0,1492.732929905086,56.40000000000009
5.1e6,3450.0,1516.6087329671036,56.5
5.1e6,3500.0,1540.4995665254291,56.69999999999982
5.1e6,3550.0,1564.3462844091882,56.799999999999955
5.1e6,3600.0,1588.227827969069,56.90000000000009
5.1e6,3650.0,1612.0831687229331,57.0
5.1e6,3700.0,1635.9570917246472,57.09999999999991
5.1e6,3750.0,1659.8138305825664,57.200000000000045
5.1e6,3800.0,1683.6813542656114,57.299999999999955
5.1e6,3850.0,1707.5304197580558,57.40000000000009
5.1e6,3900.0,1731.376558682673,57.40000000000009
5.1e6,3950.0,1755.2463543736187,57.600000000000136
5.1e6,4000.0,1779.1070915623184,57.700000000000045
5.1e6,4050.0,1802.9580777777185,57.799999999999955
5.1e6,4100.0,1826.7983207125276,57.899999999999864
5.1e6,4150.0,1850.6555305565648,57.90000000000009
5.1e6,4200.0,1874.484823445739,58.09999999999991
5.1e6,4250.0,1898.351051244783,58.200000000000045
5.1e6,4300.0,1922.1923753944368,58.299999999999955
5.1e6,4350.0,1946.0515854722548,58.299999999999955
5.1e6,4400.0,1969.9185672935287,58.40000000000009
5.1e6,4450.0,1993.7691404526267,58.5
5.1e6,4500.0,2017.6077011837292,58.5
5.1e6,4550.0,2041.4633298067845,58.59999999999991
5.1e6,4600.0,2065.332215716945,58.700000000000045
5.1e6,4650.0,2089.1634225612925,58.90000000000009
5.1e6,4700.0,2113.037766815334,58.90000000000009
5.1e6,4750.0,2136.873062090935,59.0
5.1e6,4800.0,2160.7181566049844,59.0
5.1e6,4850.0,2184.587510954307,59.09999999999991
5.1e6,4900.0,2208.463393117616,59.200000000000045
5.1e6,4950.0,2232.3006637840845,59.299999999999955
5.1e6,5000.0,2256.1823942977626,59.40000000000009
5.1e6,5050.0,2280.0172224782186,59.399999999999864
5.1e6,5100.0,2303.9061663242537,59.5
5.1e6,5150.0,2327.757155684749,59.59999999999991
5.1e6,5200.0,2351.6177250371516,59.700000000000045
5.1e6,5250.0,2375.489544759764,59.799999999999955
5.1e6,5300.0,2399.365461378672,59.90000000000009
5.1e6,5350.0,2423.1989818743264,60.0
5.1e6,5400.0,2447.10121470396,60.0
5.1e6,5450.0,2470.922560633521,60.0
5.1e6,5500.0,2494.8277275139903,60.200000000000045
5.1e6,5550.0,2518.714470395653,60.19999999999982
5.1e6,5600.0,2542.588180948532,60.299999999999955
5.1e6,5650.0,2566.450816401179,60.40000000000009
5.1e6,5700.0,2590.306265970143,60.399999999999864
5.1e6,5750.0,2614.229792354861,60.5
5.1e6,5800.0,2638.0654875182686,60.59999999999991
5.1e6,5850.0,2661.995298430865,60.59999999999991
5.1e6,5900.0,2685.8695900232747,60.700000000000045
5.1e6,5950.0,2709.7327090120025,60.700000000000045
5.1e6,6000.0,2733.610503968502,60.80000000000018
5.15e6,1000.0,312.01675076754947,49.299999999999955
5.15e6,1050.0,340.108805069966,49.59999999999991
5.15e6,1100.0,367.5461119748423,49.700000000000045
5.15e6,1150.0,394.4603192127914,49.90000000000009
5.15e6,1200.0,420.9492532059821,50.100000000000136
5.15e6,1250.0,447.1067848421284,50.299999999999955
5.15e6,1300.0,472.9742720797326,50.5
5.15e6,1350.0,498.6026853509493,50.700000000000045
5.15e6,1400.0,524.0259076261077,50.799999999999955
5.15e6,1450.0,549.2786169087344,51.0
5.15e6,1500.0,574.3832244138279,51.200000000000045
5.15e6,1550.0,599.3549779599273,51.40000000000009
5.15e6,1600.0,624.2143217789903,51.600000000000136
5.15e6,1650.0,648.9659727915779,51.700000000000045
5.15e6,1700.0,673.6403916518898,51.899999999999864
5.15e6,1750.0,698.232195734081,52.09999999999991
5.15e6,1800.0,722.7401250949392,52.200000000000045
5.15e6,1850.0,747.2094991304946,52.40000000000009
5.15e6,1900.0,771.6079562874993,52.5
5.15e6,1950.0,795.9688974663526,52.799999999999955
5.15e6,2000.0,820.2730688465128,52.90000000000009
5.15e6,2050.0,844.5348235831094,53.09999999999991
5.15e6,2100.0,868.772200757785,53.200000000000045
5.15e6,2150.0,892.9556145179326,53.399999999999864
5.15e6,2200.0,917.1285241798547,53.5
5.15e6,2250.0,941.2665306242448,53.59999999999991
5.15e6,2300.0,965.3711257303731,53.700000000000045
5.15e6,2350.0,989.4768308556611,53.90000000000009
5.15e6,2400.0,1013.5405603058188,54.0
5.15e6,2450.0,1037.5919996169762,54.200000000000045
5.15e6,2500.0,1061.6238525223316,54.299999999999955
5.15e6,2550.0,1085.6346013807631,54.5
5.15e6,2600.0,1109.6394238662938,54.59999999999991
5.15e6,2650.0,1133.6236855859754,54.700000000000045
5.15e6,2700.0,1157.5887461419943,54.799999999999955
5.15e6,2750.0,1181.5506319707524,54.899999999999864
5.15e6,2800.0,1205.5093452881122,55.09999999999991
5.15e6,2850.0,1229.4508755681152,55.200000000000045
5.15e6,2900.0,1253.3725912419259,55.40000000000009
5.15e6,2950.0,1277.3049081556003,55.40000000000009
5.15e6,3000.0,1301.2194534751725,55.59999999999991
5.15e6,3050.0,1325.113359029579,55.600000000000136
5.15e6,3100.0,1349.0106164436327,55.80000000000018
5.15e6,3150.0,1372.9065186616192,55.90000000000009
5.15e6,3200.0,1396.818761286727,56.0
5.15e6,3250.0,1420.7011321049272,56.100000000000136
5.15e6,3300.0,1444.5860277151446,56.200000000000045
5.15e6,3350.0,1468.4504579446134,56.40000000000009
5.15e6,3400.0,1492.336793309424,56.5
5.15e6,3450.0,1516.205695323506,56.600000000000136
5.15e6,3500.0,1540.0588232231855,56.69999999999982
5.15e6,3550.0,1563.933808188038,56.799999999999955
5.15e6,3600.0,1587.7869613968476,56.799999999999955
5.15e6,3650.0,1611.6510527579176,57.0
5.15e6,3700.0,1635.5036131928096,57.09999999999991
5.15e6,3750.0,1659.3365086129052,57.09999999999991
5.15e6,3800.0,1683.190367208192,57.299999999999955
5.15e6,3850.0,1707.0392450784934,57.299999999999955
5.15e6,3900.0,1730.9181238096796,57.5
5.15e6,3950.0,1754.7298194555328,57.5
5.15e6,4000.0,1778.5996005709228,57.700000000000045
5.15e6,4050.0,1802.4444310700758,57.799999999999955
5.15e6,4100.0,1826.2845682543634,57.799999999999955
5.15e6,4150.0,1850.1559760760053,57.90000000000009
5.15e6,4200.0,1873.9926746426022,58.0
5.15e6,4250.0,1897.826489101261,58.100000000000136
5.15e6,4300.0,1921.6825323574965,58.19999999999982
5.15e6,4350.0,1945.5395014393166,58.299999999999955
5.15e6,4400.0,1969.3403734296985,58.40000000000009
5.15e6,4450.0,1993.2257310549326,58.5
5.15e6,4500.0,2017.076001615599,58.600000000000136
5.15e6,4550.0,2040.923715111108,58.59999999999991
5.15e6,4600.0,2064.7534881699944,58.700000000000045
5.15e6,4650.0,2088.6049766678257,58.80000000000018
5.15e6,4700.0,2112.4509032519177,58.90000000000009
5.15e6,4750.0,2136.316664287255,59.0
5.15e6,4800.0,2160.16722891846,59.0
5.15e6,4850.0,2184.0154764490676,59.09999999999991
5.15e6,4900.0,2207.8476829070564,59.200000000000045
5.15e6,4950.0,2231.7072463116906,59.30000000000018
5.15e6,5000.0,2255.5526268601616,59.40000000000009
5.15e6,5050.0,2279.4282019078983,59.5
5.15e6,5100.0,2303.276146429726,59.5
5.15e6,5150.0,2327.1425305217144,59.59999999999991
5.15e6,5200.0,2350.9999980083317,59.700000000000045
5.15e6,5250.0,2374.8596636087127,59.799999999999955
5.15e6,5300.0,2398.7024526962437,59.90000000000009
5.15e6,5350.0,2422.553052459463,59.899999999999864
5.15e6,5400.0,2446.440582812658,60.0
5.15e6,5450.0,2470.297416251587,60.0
5.15e6,5500.0,2494.1280190734215,60.09999999999991
5.15e6,5550.0,2518.0027552649112,60.19999999999982
5.15e6,5600.0,2541.8676396359842,60.299999999999955
5.15e6,5650.0,2565.7432189054216,60.30000000000018
5.15e6,5700.0,2589.6516847366483,60.399999999999864
5.15e6,5750.0,2613.5184221772734,60.5
5.15e6,5800.0,2637.389541072123,60.5
5.15e6,5850.0,2661.2512795883704,60.69999999999982
5.15e6,5900.0,2685.1590453753074,60.700000000000045
5.15e6,5950.0,2709.039782481641,60.799999999999955
5.15e6,6000.0,2732.921500527865,60.80000000000018
5.2e6,1000.0,311.84052928240374,49.299999999999955
5.2e6,1050.0,339.933238769198,49.5
5.2e6,1100.0,367.36388250458003,49.700000000000045
5.2e6,1150.0,394.27455941589807,49.90000000000009
5.2e6,1200.0,420.76637978756924,50.100000000000136
5.2e6,1250.0,446.9130265852188,50.299999999999955
5.2e6,1300.0,472.7738986312781,50.5
5.2e6,1350.0,498.40666028153595,50.700000000000045
5.2e6,1400.0,523.8199799453571,50.90000000000009
5.2e6,1450.0,549.0669007692505,51.09999999999991
5.2e6,1500.0,574.1627500546481,51.30000000000018
5.2e6,1550.0,599.1372155868879,51.399999999999864
5.2e6,1600.0,623.987200738833,51.5
5.2e6,1650.0,648.7421978810132,51.799999999999955
5.2e6,1700.0,673.4007046165149,51.90000000000009
5.2e6,1750.0,697.9826683945244,52.0
5.2e6,1800.0,722.5114919881065,52.299999999999955
5.2e6,1850.0,746.9583162784745,52.40000000000009
5.2e6,1900.0,771.3609433972533,52.600000000000136
5.2e6,1950.0,795.7077539135694,52.700000000000045
5.2e6,2000.0,820.0147048640831,52.899999999999864
5.2e6,2050.0,844.2748609888218,53.0
5.2e6,2100.0,868.4893093771639,53.09999999999991
5.2e6,2150.0,892.6929414418514,53.299999999999955
5.2e6,2200.0,916.8494335671311,53.399999999999864
5.2e6,2250.0,940.9856813174393,53.59999999999991
5.2e6,2300.0,965.0945411064247,53.700000000000045
5.2e6,2350.0,989.166211042312,53.90000000000009
5.2e6,2400.0,1013.2362900733451,54.09999999999991
5.2e6,2450.0,1037.27044695523,54.09999999999991
5.2e6,2500.0,1061.2941311564705,54.299999999999955
5.2e6,2550.0,1085.3105491877661,54.399999999999864
5.2e6,2600.0,1109.2953825070058,54.59999999999991
5.2e6,2650.0,1133.2782691058865,54.600000000000136
5.2e6,2700.0,1157.2598211078557,54.799999999999955
5.2e6,2750.0,1181.2141104138075,55.0
5.2e6,2800.0,1205.1607801545517,55.09999999999991
5.2e6,2850.0,1229.0943593477402,55.200000000000045
5.2e6,2900.0,1253.006439083943,55.30000000000018
5.2e6,2950.0,1276.9303126508175,55.5
5.2e6,3000.0,1300.8294655739517,55.59999999999991
5.2e6,3050.0,1324.7557680890966,55.600000000000136
5.2e6,3100.0,1348.6447890415805,55.700000000000045
5.2e6,3150.0,1372.541814732641,55.90000000000009
5.2e6,3200.0,1396.4135147318166,56.0
5.2e6,3250.0,1420.3064371198159,56.100000000000136
5.2e6,3300.0,1444.1753298058575,56.200000000000045
5.2e6,3350.0,1468.0402974861165,56.30000000000018
5.2e6,3400.0,1491.9047282686315,56.5
5.2e6,3450.0,1515.7655559487655,56.600000000000136
5.2e6,3500.0,1539.6323436641057,56.59999999999991
5.2e6,3550.0,1563.4968474951277,56.799999999999955
5.2e6,3600.0,1587.3586395552466,56.899999999999864
5.2e6,3650.0,1611.2046843189498,57.0
5.2e6,3700.0,1635.0404570422238,57.0
5.2e6,3750.0,1658.901907774452,57.200000000000045
5.2e6,3800.0,1682.7348924620526,57.200000000000045
5.2e6,3850.0,1706.5949851932548,57.299999999999955
5.2e6,3900.0,1730.4466759221864,57.40000000000009
5.2e6,3950.0,1754.27686536444,57.5
5.2e6,4000.0,1778.0977122242375,57.59999999999991
5.2e6,4050.0,1801.945431643696,57.700000000000045
5.2e6,4100.0,1825.8120216213395,57.799999999999955
5.2e6,4150.0,1849.6421174390257,57.90000000000009
5.2e6,4200.0,1873.4972395496006,58.0
5.2e6,4250.0,1897.3353441445054,58.100000000000136
5.2e6,4300.0,1921.175789847518,58.19999999999982
5.2e6,4350.0,1945.0055529182082,58.299999999999955
5.2e6,4400.0,1968.8440723838423,58.30000000000018
5.2e6,4450.0,1992.6627992506799,58.5
5.2e6,4500.0,2016.52127744542,58.600000000000136
5.2e6,4550.0,2040.35690473873,58.59999999999991
5.2e6,4600.0,2064.1846463197553,58.700000000000045
5.2e6,4650.0,2088.061637821424,58.80000000000018
5.2e6,4700.0,2111.8705020941857,58.80000000000018
5.2e6,4750.0,2135.7248552223864,59.0
5.2e6,4800.0,2159.576358472209,59.09999999999991
5.2e6,4850.0,2183.4071402176146,59.09999999999991
5.2e6,4900.0,2207.2544228944676,59.200000000000045
5.2e6,4950.0,2231.127186500485,59.30000000000018
5.2e6,5000.0,2254.947361886598,59.299999999999955
5.2e6,5050.0,2278.793602281699,59.5
5.2e6,5100.0,2302.6538829186125,59.5
5.2e6,5150.0,2326.52212672989,59.59999999999991
5.2e6,5200.0,2350.3739468662347,59.700000000000045
5.2e6,5250.0,2374.2239520963426,59.799999999999955
5.2e6,5300.0,2398.0474249236486,59.90000000000009
5.2e6,5350.0,2421.929855034532,59.899999999999864
5.2e6,5400.0,2445.778361329939,60.0
5.2e6,5450.0,2469.655861348958,60.0
5.2e6,5500.0,2493.496812529733,60.09999999999991
5.2e6,5550.0,2517.3393289640157,60.09999999999991
5.2e6,5600.0,2541.208159198166,60.200000000000045
5.2e6,5650.0,2565.09259856045,60.30000000000018
5.2e6,5700.0,2588.9711248078443,60.399999999999864
5.2e6,5750.0,2612.7971578280803,60.5
5.2e6,5800.0,2636.707729896627,60.5
5.2e6,5850.0,2660.530885158385,60.59999999999991
5.2e6,5900.0,2684.430089539452,60.700000000000045
5.2e6,5950.0,2708.321032442005,60.799999999999955
5.2e6,6000.0,2732.200392710202,60.80000000000018
5.25e6,1000.0,311.6663966465968,49.299999999999955
5.25e6,1050.0,339.758415753853,49.5
5.25e6,1100.0,367.18582403756307,49.700000000000045
5.25e6,1150.0,394.0925310528992,49.90000000000009
5.25e6,1200.0,420.585777700574,50.09999999999991
5.25e6,1250.0,446.7296807940677,50.299999999999955
5.25e6,1300.0,472.5903325200877,50.5
5.25e6,1350.0,498.2104279583287,50.600000000000136
5.25e6,1400.0,523.6287202900053,50.90000000000009
5.25e6,1450.0,548.8692133798689,51.0
5.25e6,1500.0,573.9643399789494,51.200000000000045
5.25e6,1550.0,598.9235335402512,51.399999999999864
5.25e6,1600.0,623.7733615993518,51.59999999999991
5.25e6,1650.0,648.5199341828331,51.700000000000045
5.25e6,1700.0,673.1819987469811,51.90000000000009
5.25e6,1750.0,697.7644281963471,52.09999999999991
5.25e6,1800.0,722.2677957191247,52.200000000000045
5.25e6,1850.0,746.7235762925573,52.399999999999864
5.25e6,1900.0,771.1144383207649,52.5
5.25e6,1950.0,795.4571600745086,52.700000000000045
5.25e6,2000.0,819.748419995014,52.899999999999864
5.25e6,2050.0,844.0137112820568,53.0
5.25e6,2100.0,868.233315237158,53.09999999999991
5.25e6,2150.0,892.4169276861494,53.299999999999955
5.25e6,2200.0,916.5747552134469,53.5
5.25e6,2250.0,940.6886971873055,53.59999999999991
5.25e6,2300.0,964.7966707140761,53.799999999999955
5.25e6,2350.0,988.878805757086,53.80000000000018
5.25e6,2400.0,1012.9293271443423,54.0
5.25e6,2450.0,1036.9805993030352,54.09999999999991
5.25e6,2500.0,1060.9971023734938,54.299999999999955
5.25e6,2550.0,1085.0040046355693,54.399999999999864
5.25e6,2600.0,1108.9895991208468,54.5
5.25e6,2650.0,1132.9676441300421,54.700000000000045
5.25e6,2700.0,1156.9094795437315,54.700000000000045
5.25e6,2750.0,1180.8601092673207,54.90000000000009
5.25e6,2800.0,1204.8070014909526,55.09999999999991
5.25e6,2850.0,1228.7356917442628,55.200000000000045
5.25e6,2900.0,1252.6666180808268,55.30000000000018
5.25e6,2950.0,1276.5613257114182,55.40000000000009
5.25e6,3000.0,1300.4748654026955,55.5
5.25e6,3050.0,1324.385105894383,55.600000000000136
5.25e6,3100.0,1348.2779369980287,55.700000000000045
5.25e6,3150.0,1372.1600096764441,55.90000000000009
5.25e6,3200.0,1396.0207202283966,55.90000000000009
5.25e6,3250.0,1419.900514073593,56.100000000000136
5.25e6,3300.0,1443.7559876118778,56.200000000000045
5.25e6,3350.0,1467.6510810532527,56.30000000000018
5.25e6,3400.0,1491.4942056566058,56.399999999999864
5.25e6,3450.0,1515.3529000423807,56.5
5.25e6,3500.0,1539.2267441934646,56.59999999999991
5.25e6,3550.0,1563.0459183005876,56.69999999999982
5.25e6,3600.0,1586.9104457807314,56.899999999999864
5.25e6,3650.0,1610.7423031873586,57.0
5.25e6,3700.0,1634.6178032154567,57.0
5.25e6,3750.0,1658.4316169904926,57.100000000000136
5.25e6,3800.0,1682.2920600946277,57.200000000000045
5.25e6,3850.0,1706.1422390299822,57.299999999999955
5.25e6,3900.0,1729.9790005392526,57.40000000000009
5.25e6,3950.0,1753.8162352838115,57.5
5.25e6,4000.0,1777.6372432109056,57.59999999999991
5.25e6,4050.0,1801.4769746828933,57.700000000000045
5.25e6,4100.0,1825.3302061463269,57.799999999999955
5.25e6,4150.0,1849.1360691776347,57.90000000000009
5.25e6,4200.0,1872.9978727953799,58.0
5.25e6,4250.0,1896.8337508912164,58.100000000000136
5.25e6,4300.0,1920.6652523477158,58.19999999999982
5.25e6,4350.0,1944.473478872521,58.299999999999955
5.25e6,4400.0,1968.332754705049,58.30000000000018
5.25e6,4450.0,1992.1368289392042,58.40000000000009
5.25e6,4500.0,2015.9669873206403,58.600000000000136
5.25e6,4550.0,2039.7958967847053,58.5
5.25e6,4600.0,2063.6619058489714,58.700000000000045
5.25e6,4650.0,2087.505812206983,58.80000000000018
5.25e6,4700.0,2111.3374279069913,58.80000000000018
5.25e6,4750.0,2135.1425486465564,58.90000000000009
5.25e6,4800.0,2158.980051080315,59.09999999999991
5.25e6,4850.0,2182.8246997124525,59.0
5.25e6,4900.0,2206.69666929193,59.200000000000045
5.25e6,4950.0,2230.528547747779,59.30000000000018
5.25e6,5000.0,2254.379636691057,59.299999999999955
5.25e6,5050.0,2278.193152674424,59.40000000000009
5.25e6,5100.0,2302.0195604451874,59.5
5.25e6,5150.0,2325.9114989573854,59.59999999999991
5.25e6,5200.0,2349.7583727667725,59.59999999999991
5.25e6,5250.0,2373.599688991794,59.69999999999982
5.25e6,5300.0,2397.4127572361076,59.80000000000018
5.25e6,5350.0,2421.3024538067693,59.799999999999955
5.25e6,5400.0,2445.132792972871,60.0
5.25e6,5450.0,2469.013020873837,60.0
5.25e6,5500.0,2492.8542133403002,60.09999999999991
5.25e6,5550.0,2516.6959057518775,60.09999999999991
5.25e6,5600.0,2540.558064110111,60.200000000000045
5.25e6,5650.0,2564.4328897591545,60.30000000000018
5.25e6,5700.0,2588.294016481618,60.399999999999864
5.25e6,5750.0,2612.1023853044057,60.40000000000009
5.25e6,5800.0,2636.022042231519,60.5
5.25e6,5850.0,2659.8601207980105,60.5
5.25e6,5900.0,2683.7122351509906,60.700000000000045
5.25e6,5950.0,2707.6043878141786,60.700000000000045
5.25e6,6000.0,2731.4788623107997,60.80000000000018
5.3e6,1000.0,311.4933550310415,49.200000000000045
5.3e6,1050.0,339.5813656850639,49.5
5.3e6,1100.0,367.0135031119333,49.700000000000045
5.3e6,1150.0,393.9202420149838,49.899999999999864
5.3e6,1200.0,420.4015177949642,50.0
5.3e6,1250.0,446.54565561406264,50.19999999999982
5.3e6,1300.0,472.40155272226167,50.40000000000009
5.3e6,1350.0,498.01350198212197,50.700000000000045
5.3e6,1400.0,523.4278948243275,50.799999999999955
5.3e6,1450.0,548.6687645233728,51.0
5.3e6,1500.0,573.7521822004045,51.200000000000045
5.3e6,1550.0,598.7107784064723,51.299999999999955
5.3e6,1600.0,623.5512231246169,51.5
5.3e6,1650.0,648.3021770165143,51.700000000000045
5.3e6,1700.0,672.946812434643,51.90000000000009
5.3e6,1750.0,697.5243921431374,52.09999999999991
5.3e6,1800.0,722.0406754815198,52.200000000000045
5.3e6,1850.0,746.4813864057337,52.399999999999864
5.3e6,1900.0,770.8715331251937,52.5
5.3e6,1950.0,795.2042525710632,52.59999999999991
5.3e6,2000.0,819.5013834433713,52.799999999999955
5.3e6,2050.0,843.7412388128215,53.0
5.3e6,2100.0,867.9695007094327,53.09999999999991
5.3e6,2150.0,892.1380448094959,53.299999999999955
5.3e6,2200.0,916.2953762224704,53.5
5.3e6,2250.0,940.4167236866365,53.5
5.3e6,2300.0,964.5071763910788,53.700000000000045
5.3e6,2350.0,988.5937600015781,53.80000000000018
5.3e6,2400.0,1012.6456367827872,54.0
5.3e6,2450.0,1036.6768764922151,54.09999999999991
5.3e6,2500.0,1060.6953843165168,54.299999999999955
5.3e6,2550.0,1084.6845084222211,54.399999999999864
5.3e6,2600.0,1108.6777825354864,54.5
5.3e6,2650.0,1132.6409026721433,54.700000000000045
5.3e6,2700.0,1156.5990866807522,54.799999999999955
5.3e6,2750.0,1180.546809006912,54.90000000000009
5.3e6,2800.0,1204.46351563476,55.09999999999991
5.3e6,2850.0,1228.385526659065,55.200000000000045
5.3e6,2900.0,1252.321355442572,55.200000000000045
5.3e6,2950.0,1276.2164655553338,55.30000000000018
5.3e6,3000.0,1300.123978003539,55.5
5.3e6,3050.0,1324.0151607114283,55.600000000000136
5.3e6,3100.0,1347.9072693652272,55.700000000000045
5.3e6,3150.0,1371.7820023910238,55.90000000000009
5.3e6,3200.0,1395.6500917179364,55.90000000000009
5.3e6,3250.0,1419.5007202500342,56.0
5.3e6,3300.0,1443.3755341270596,56.09999999999991
5.3e6,3350.0,1467.2554037885716,56.30000000000018
5.3e6,3400.0,1491.1039290259205,56.399999999999864
5.3e6,3450.0,1514.957857616923,56.5
5.3e6,3500.0,1538.8132611920119,56.59999999999991
5.3e6,3550.0,1562.6457335327834,56.69999999999982
5.3e6,3600.0,1586.472786394942,56.799999999999955
5.3e6,3650.0,1610.3308246517306,56.899999999999864
5.3e6,3700.0,1634.1845479890778,57.0
5.3e6,3750.0,1658.0108672265633,57.100000000000136
5.3e6,3800.0,1681.845498592926,57.200000000000045
5.3e6,3850.0,1705.689871871802,57.299999999999955
5.3e6,3900.0,1729.521558116619,57.40000000000009
5.3e6,3950.0,1753.3539828007756,57.5
5.3e6,4000.0,1777.1700791562407,57.59999999999991
5.3e6,4050.0,1801.0036325462809,57.700000000000045
5.3e6,4100.0,1824.8505713878978,57.799999999999955
5.3e6,4150.0,1848.6465757789479,57.90000000000009
5.3e6,4200.0,1872.5053106810801,58.0
5.3e6,4250.0,1896.3359157660368,58.100000000000136
5.3e6,4300.0,1920.1615070381256,58.19999999999982
5.3e6,4350.0,1943.957562733205,58.299999999999955
